zpid,Status Type,Status Text,Time On Zillow,Price,Area,Price Per Sqft,Zestimate,Zestimate Price Per Sqft,Rent Zestimate,Lot Area,Lot Area Unit,Beds,Bathrooms,Address,Street,City,State,Zipcode,Latitude,Longitude,Broker Name,is zillow owned,Sold Date,Sold Price,Image URL,Detail URL,Search Page URL
898567,FOR_SALE,House for sale,,149900,1661,90,146800,88,1450,8276.4,sqft,3,2,"841 Wear Dr, Birmingham, AL 35235",841 Wear Dr,Birmingham,AL,35235,33.607304,-86.682465,eList Realty,FALSE,,,https://photos.zillowstatic.com/fp/c7caeca4a68595bad128b392e9605d73-p_e.jpg,https://www.zillow.com/homedetails/841-Wear-Dr-Birmingham-AL-35235/898567_zpid/,https://www.zillow.com/birmingham-al/4_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A33.74435876148481%2C%22south%22%3A33.297854325080785%2C%22east%22%3A-86.51905065625%2C%22west%22%3A-87.17823034375%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22max%22%3A250000%7D%2C%22mp%22%3A%7B%22max%22%3A1263%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A10417%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A4%7D%2C%22category%22%3A%22cat1%22%2C%22listPriceActive%22%3Atrue%2C%22mapZoom%22%3A11%2C%22usersSearchTerm%22%3A%22Birmingham%20AL%22%7D
1002489,FOR_SALE,House for sale,,169500,1116,152,161800,145,1234,4280,acres,3,1,"101 18th Ct S, Birmingham, AL 35205",101 18th Ct S,Birmingham,AL,35205,33.48787,-86.826385,RealtySouth-Homewood,FALSE,,,https://photos.zillowstatic.com/fp/db28e03b8bd8731aa689c5771eab0040-p_e.jpg,https://www.zillow.com/homedetails/101-18th-Ct-S-Birmingham-AL-35205/1002489_zpid/,https://www.zillow.com/birmingham-al/4_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A33.74435876148481%2C%22south%22%3A33.297854325080785%2C%22east%22%3A-86.51905065625%2C%22west%22%3A-87.17823034375%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22max%22%3A250000%7D%2C%22mp%22%3A%7B%22max%22%3A1263%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A10417%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A4%7D%2C%22category%22%3A%22cat1%22%2C%22listPriceActive%22%3Atrue%2C%22mapZoom%22%3A11%2C%22usersSearchTerm%22%3A%22Birmingham%20AL%22%7D
957404,FOR_SALE,House for sale,,200000,1287,155,,,,4791.6,sqft,3,2,"6909 Suburban Ter, Birmingham, AL 35212",6909 Suburban Ter,Birmingham,AL,35212,33.5463,-86.72667,Keller Williams Metro North,FALSE,,,https://photos.zillowstatic.com/fp/b0acb7cf6e371e762c44a693350bcd81-p_e.jpg,https://www.zillow.com/homedetails/6909-Suburban-Ter-Birmingham-AL-35212/957404_zpid/,https://www.zillow.com/birmingham-al/4_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A33.74435876148481%2C%22south%22%3A33.297854325080785%2C%22east%22%3A-86.51905065625%2C%22west%22%3A-87.17823034375%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22max%22%3A250000%7D%2C%22mp%22%3A%7B%22max%22%3A1263%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A10417%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A4%7D%2C%22category%22%3A%22cat1%22%2C%22listPriceActive%22%3Atrue%2C%22mapZoom%22%3A11%2C%22usersSearchTerm%22%3A%22Birmingham%20AL%22%7D
996926,FOR_SALE,House for sale,,68499,3080,22,,,1965,10454.4,sqft,4,3,"1510 52nd St, Birmingham, AL 35208",1510 52nd St,Birmingham,AL,35208,33.482555,-86.89199,Keller Williams Realty Vestavia,FALSE,,,https://photos.zillowstatic.com/fp/d67b7aab0abdca6fab0aa54a8cde3c74-p_e.jpg,https://www.zillow.com/homedetails/1510-52nd-St-Birmingham-AL-35208/996926_zpid/,https://www.zillow.com/birmingham-al/4_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A33.74435876148481%2C%22south%22%3A33.297854325080785%2C%22east%22%3A-86.51905065625%2C%22west%22%3A-87.17823034375%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22max%22%3A250000%7D%2C%22mp%22%3A%7B%22max%22%3A1263%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A10417%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A4%7D%2C%22category%22%3A%22cat1%22%2C%22listPriceActive%22%3Atrue%2C%22mapZoom%22%3A11%2C%22usersSearchTerm%22%3A%22Birmingham%20AL%22%7D
2054036325,FOR_SALE,Condo for sale,,74000,864,86,,,1389,,sqft,1,1,"422 Skyview Dr APT H, Birmingham, AL 35209",422 Skyview Dr APT H,Birmingham,AL,35209,33.473923,-86.833755,Coosa River Realty LLC,FALSE,,,https://photos.zillowstatic.com/fp/8285f8924f3e924b68d2651363485f5a-p_e.jpg,https://www.zillow.com/homedetails/422-Skyview-Dr-APT-H-Birmingham-AL-35209/2054036325_zpid/,https://www.zillow.com/birmingham-al/4_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A33.74435876148481%2C%22south%22%3A33.297854325080785%2C%22east%22%3A-86.51905065625%2C%22west%22%3A-87.17823034375%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22max%22%3A250000%7D%2C%22mp%22%3A%7B%22max%22%3A1263%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A10417%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A4%7D%2C%22category%22%3A%22cat1%22%2C%22listPriceActive%22%3Atrue%2C%22mapZoom%22%3A11%2C%22usersSearchTerm%22%3A%22Birmingham%20AL%22%7D
80754574,FOR_SALE,Condo for sale,,219000,929,236,,,,,sqft,2,2,"1200 34th St S APT 4, Birmingham, AL 35205",1200 34th St S APT 4,Birmingham,AL,35205,33.50824,-86.77699,RealtySouth-MB-Cahaba Rd,FALSE,,,https://photos.zillowstatic.com/fp/9f77ec69c3b55a6097bb11058f732779-p_e.jpg,https://www.zillow.com/homedetails/1200-34th-St-S-APT-4-Birmingham-AL-35205/80754574_zpid/,https://www.zillow.com/birmingham-al/4_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A33.74435876148481%2C%22south%22%3A33.297854325080785%2C%22east%22%3A-86.51905065625%2C%22west%22%3A-87.17823034375%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22max%22%3A250000%7D%2C%22mp%22%3A%7B%22max%22%3A1263%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A10417%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A4%7D%2C%22category%22%3A%22cat1%22%2C%22listPriceActive%22%3Atrue%2C%22mapZoom%22%3A11%2C%22usersSearchTerm%22%3A%22Birmingham%20AL%22%7D
60569634,FOR_SALE,Multi-family home for sale,,100000,3480,29,,,790,,,2,1,"304 2nd Ter N, Birmingham, AL 35204",304 2nd Ter N,Birmingham,AL,35204,33.506096,-86.83109,Keller Williams Realty Vestavia,FALSE,,,https://photos.zillowstatic.com/fp/c46864d44de0c6d14bbc50fa65e034e2-p_e.jpg,https://www.zillow.com/homedetails/304-2nd-Ter-N-Birmingham-AL-35204/60569634_zpid/,https://www.zillow.com/birmingham-al/4_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A33.74435876148481%2C%22south%22%3A33.297854325080785%2C%22east%22%3A-86.51905065625%2C%22west%22%3A-87.17823034375%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22max%22%3A250000%7D%2C%22mp%22%3A%7B%22max%22%3A1263%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A10417%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A4%7D%2C%22category%22%3A%22cat1%22%2C%22listPriceActive%22%3Atrue%2C%22mapZoom%22%3A11%2C%22usersSearchTerm%22%3A%22Birmingham%20AL%22%7D
991442,FOR_SALE,House for sale,,89900,1597,56,85800,54,1435,6098.4,sqft,4,1,"17 3rd Ave SW, Birmingham, AL 35211",17 3rd Ave SW,Birmingham,AL,35211,33.495075,-86.83353,RE/MAX Advantage South,FALSE,,,https://photos.zillowstatic.com/fp/1b0ef7f597862ccc7aacca861c1804b8-p_e.jpg,https://www.zillow.com/homedetails/17-3rd-Ave-SW-Birmingham-AL-35211/991442_zpid/,https://www.zillow.com/birmingham-al/4_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A33.74435876148481%2C%22south%22%3A33.297854325080785%2C%22east%22%3A-86.51905065625%2C%22west%22%3A-87.17823034375%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22max%22%3A250000%7D%2C%22mp%22%3A%7B%22max%22%3A1263%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A10417%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A4%7D%2C%22category%22%3A%22cat1%22%2C%22listPriceActive%22%3Atrue%2C%22mapZoom%22%3A11%2C%22usersSearchTerm%22%3A%22Birmingham%20AL%22%7D
951334,FOR_SALE,House for sale,,89900,1126,80,,,1000,9583.2,sqft,3,1,"776 79th Pl S, Birmingham, AL 35206",776 79th Pl S,Birmingham,AL,35206,33.55938,-86.71353,eList Realty,FALSE,,,https://photos.zillowstatic.com/fp/70e8fd2cac2c04efeafa0f254752cd33-p_e.jpg,https://www.zillow.com/homedetails/776-79th-Pl-S-Birmingham-AL-35206/951334_zpid/,https://www.zillow.com/birmingham-al/4_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A33.74435876148481%2C%22south%22%3A33.297854325080785%2C%22east%22%3A-86.51905065625%2C%22west%22%3A-87.17823034375%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22max%22%3A250000%7D%2C%22mp%22%3A%7B%22max%22%3A1263%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A10417%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A4%7D%2C%22category%22%3A%22cat1%22%2C%22listPriceActive%22%3Atrue%2C%22mapZoom%22%3A11%2C%22usersSearchTerm%22%3A%22Birmingham%20AL%22%7D
950451,FOR_SALE,House for sale,,189900,1721,110,,,,0.63,acres,3,2,"8937 Valleybrook Rd, Birmingham, AL 35206",8937 Valleybrook Rd,Birmingham,AL,35206,33.571144,-86.69531,"eXp Realty, LLC Central",FALSE,,,https://photos.zillowstatic.com/fp/5720d78d8406990c4e7f2447bf0e9b51-p_e.jpg,https://www.zillow.com/homedetails/8937-Valleybrook-Rd-Birmingham-AL-35206/950451_zpid/,https://www.zillow.com/birmingham-al/4_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A33.74435876148481%2C%22south%22%3A33.297854325080785%2C%22east%22%3A-86.51905065625%2C%22west%22%3A-87.17823034375%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22max%22%3A250000%7D%2C%22mp%22%3A%7B%22max%22%3A1263%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A10417%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A4%7D%2C%22category%22%3A%22cat1%22%2C%22listPriceActive%22%3Atrue%2C%22mapZoom%22%3A11%2C%22usersSearchTerm%22%3A%22Birmingham%20AL%22%7D
2056123582,FOR_SALE,House for sale,,219000,2499,88,,,,16,acres,4,3,"2301 W 26th St, Birmingham, AL 35208",2301 W 26th St,Birmingham,AL,35208,33.502964,-86.87872,Keller Williams Realty Hoover,FALSE,,,https://photos.zillowstatic.com/fp/a48c10aa0db3da03fa7d32b730cd4da9-p_e.jpg,https://www.zillow.com/homedetails/2301-W-26th-St-Birmingham-AL-35208/2056123582_zpid/,https://www.zillow.com/birmingham-al/4_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A33.74435876148481%2C%22south%22%3A33.297854325080785%2C%22east%22%3A-86.51905065625%2C%22west%22%3A-87.17823034375%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22max%22%3A250000%7D%2C%22mp%22%3A%7B%22max%22%3A1263%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A10417%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A4%7D%2C%22category%22%3A%22cat1%22%2C%22listPriceActive%22%3Atrue%2C%22mapZoom%22%3A11%2C%22usersSearchTerm%22%3A%22Birmingham%20AL%22%7D
906511,FOR_SALE,House for sale,,199900,1436,139,,,,0.51,acres,3,2,"46 Freda Jane Ln, Birmingham, AL 35215",46 Freda Jane Ln,Birmingham,AL,35215,33.612663,-86.72064,RealtySouth-OTM-Acton Rd,FALSE,,,https://photos.zillowstatic.com/fp/a7698f30574aea25915dbc2a9dc96245-p_e.jpg,https://www.zillow.com/homedetails/46-Freda-Jane-Ln-Birmingham-AL-35215/906511_zpid/,https://www.zillow.com/birmingham-al/4_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A33.74435876148481%2C%22south%22%3A33.297854325080785%2C%22east%22%3A-86.51905065625%2C%22west%22%3A-87.17823034375%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22max%22%3A250000%7D%2C%22mp%22%3A%7B%22max%22%3A1263%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A10417%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A4%7D%2C%22category%22%3A%22cat1%22%2C%22listPriceActive%22%3Atrue%2C%22mapZoom%22%3A11%2C%22usersSearchTerm%22%3A%22Birmingham%20AL%22%7D
968806,FOR_SALE,House for sale,,189900,1313,145,189100,144,1389,0.65,acres,3,2,"1041 Gene Reed Rd, Birmingham, AL 35235",1041 Gene Reed Rd,Birmingham,AL,35235,33.589256,-86.6823,Town Square Realty,FALSE,,,https://photos.zillowstatic.com/fp/7c942900bab61fb8b9d2bf204eb4d4c5-p_e.jpg,https://www.zillow.com/homedetails/1041-Gene-Reed-Rd-Birmingham-AL-35235/968806_zpid/,https://www.zillow.com/birmingham-al/4_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A33.74435876148481%2C%22south%22%3A33.297854325080785%2C%22east%22%3A-86.51905065625%2C%22west%22%3A-87.17823034375%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22max%22%3A250000%7D%2C%22mp%22%3A%7B%22max%22%3A1263%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A10417%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A4%7D%2C%22category%22%3A%22cat1%22%2C%22listPriceActive%22%3Atrue%2C%22mapZoom%22%3A11%2C%22usersSearchTerm%22%3A%22Birmingham%20AL%22%7D
998211,FOR_SALE,House for sale,,69900,990,71,,,964,6534,sqft,2,1,"530 19th St SW, Birmingham, AL 35211",530 19th St SW,Birmingham,AL,35211,33.48556,-86.869736,Keller Williams Realty Hoover,FALSE,,,https://photos.zillowstatic.com/fp/d91e456b43d53c72d0384b2dec662d89-p_e.jpg,https://www.zillow.com/homedetails/530-19th-St-SW-Birmingham-AL-35211/998211_zpid/,https://www.zillow.com/birmingham-al/4_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A33.74435876148481%2C%22south%22%3A33.297854325080785%2C%22east%22%3A-86.51905065625%2C%22west%22%3A-87.17823034375%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22max%22%3A250000%7D%2C%22mp%22%3A%7B%22max%22%3A1263%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A10417%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A4%7D%2C%22category%22%3A%22cat1%22%2C%22listPriceActive%22%3Atrue%2C%22mapZoom%22%3A11%2C%22usersSearchTerm%22%3A%22Birmingham%20AL%22%7D
1017818,FOR_SALE,House for sale,,70000,1535,46,,,1370,8712,sqft,3,1,"2822 Avenue G, Birmingham, AL 35218",2822 Avenue G,Birmingham,AL,35218,33.50381,-86.90149,Method Alabama LLC,FALSE,,,https://photos.zillowstatic.com/fp/9e9caa631ab4f433f2a280a16c99df1f-p_e.jpg,https://www.zillow.com/homedetails/2822-Avenue-G-Birmingham-AL-35218/1017818_zpid/,https://www.zillow.com/birmingham-al/4_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A33.74435876148481%2C%22south%22%3A33.297854325080785%2C%22east%22%3A-86.51905065625%2C%22west%22%3A-87.17823034375%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22max%22%3A250000%7D%2C%22mp%22%3A%7B%22max%22%3A1263%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A10417%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A4%7D%2C%22category%22%3A%22cat1%22%2C%22listPriceActive%22%3Atrue%2C%22mapZoom%22%3A11%2C%22usersSearchTerm%22%3A%22Birmingham%20AL%22%7D
941568,FOR_SALE,House for sale,,160000,1696,94,,,,9583.2,sqft,3,2,"732 8th Ct W, Birmingham, AL 35204",732 8th Ct W,Birmingham,AL,35204,33.513306,-86.84868,Keller Williams Realty Vestavia,FALSE,,,https://photos.zillowstatic.com/fp/8110118174e1555b1029884563e3ab30-p_e.jpg,https://www.zillow.com/homedetails/732-8th-Ct-W-Birmingham-AL-35204/941568_zpid/,https://www.zillow.com/birmingham-al/4_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A33.74435876148481%2C%22south%22%3A33.297854325080785%2C%22east%22%3A-86.51905065625%2C%22west%22%3A-87.17823034375%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22max%22%3A250000%7D%2C%22mp%22%3A%7B%22max%22%3A1263%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A10417%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A4%7D%2C%22category%22%3A%22cat1%22%2C%22listPriceActive%22%3Atrue%2C%22mapZoom%22%3A11%2C%22usersSearchTerm%22%3A%22Birmingham%20AL%22%7D
952075,FOR_SALE,House for sale,,179900,1139,158,,,,7840.8,sqft,3,2,"7337 Oporto Ave, Birmingham, AL 35206",7337 Oporto Ave,Birmingham,AL,35206,33.55265,-86.71819,Keller Williams Homewood,FALSE,,,https://photos.zillowstatic.com/fp/4c26a4702e50007dca5260bde586eac8-p_e.jpg,https://www.zillow.com/homedetails/7337-Oporto-Ave-Birmingham-AL-35206/952075_zpid/,https://www.zillow.com/birmingham-al/4_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A33.74435876148481%2C%22south%22%3A33.297854325080785%2C%22east%22%3A-86.51905065625%2C%22west%22%3A-87.17823034375%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22max%22%3A250000%7D%2C%22mp%22%3A%7B%22max%22%3A1263%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A10417%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A4%7D%2C%22category%22%3A%22cat1%22%2C%22listPriceActive%22%3Atrue%2C%22mapZoom%22%3A11%2C%22usersSearchTerm%22%3A%22Birmingham%20AL%22%7D
904815,FOR_SALE,House for sale,,189900,2120,90,186900,88,1521,0.37,acres,3,2,"649 15th Ct NW, Birmingham, AL 35215",649 15th Ct NW,Birmingham,AL,35215,33.626637,-86.70369,Town Square Realty,FALSE,,,https://photos.zillowstatic.com/fp/880f0792603d16e663e0439714bdf45b-p_e.jpg,https://www.zillow.com/homedetails/649-15th-Ct-NW-Birmingham-AL-35215/904815_zpid/,https://www.zillow.com/birmingham-al/4_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A33.74435876148481%2C%22south%22%3A33.297854325080785%2C%22east%22%3A-86.51905065625%2C%22west%22%3A-87.17823034375%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22max%22%3A250000%7D%2C%22mp%22%3A%7B%22max%22%3A1263%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A10417%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A4%7D%2C%22category%22%3A%22cat1%22%2C%22listPriceActive%22%3Atrue%2C%22mapZoom%22%3A11%2C%22usersSearchTerm%22%3A%22Birmingham%20AL%22%7D
174674359,FOR_SALE,House for sale,,25000,1520,16,,,,6969.6,sqft,3,1,"1140 Princeton Ave SW, Birmingham, AL 35211",1140 Princeton Ave SW,Birmingham,AL,35211,33.4955,-86.852776,Norluxe Realty Birmingham LLC,FALSE,,,https://photos.zillowstatic.com/fp/04096fc325878c66584823a2d1f2b1f0-p_e.jpg,https://www.zillow.com/homedetails/1140-Princeton-Ave-SW-Birmingham-AL-35211/174674359_zpid/,https://www.zillow.com/birmingham-al/4_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A33.74435876148481%2C%22south%22%3A33.297854325080785%2C%22east%22%3A-86.51905065625%2C%22west%22%3A-87.17823034375%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22max%22%3A250000%7D%2C%22mp%22%3A%7B%22max%22%3A1263%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A10417%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A4%7D%2C%22category%22%3A%22cat1%22%2C%22listPriceActive%22%3Atrue%2C%22mapZoom%22%3A11%2C%22usersSearchTerm%22%3A%22Birmingham%20AL%22%7D
1011531,FOR_SALE,House for sale,,130000,2340,56,,,,0.28,acres,3,3,"1676 Pine Ave SW, Birmingham, AL 35211",1676 Pine Ave SW,Birmingham,AL,35211,33.46006,-86.85934,Real Broker LLC,FALSE,,,https://photos.zillowstatic.com/fp/15a2a3a66bb1765edf501d47553b729f-p_e.jpg,https://www.zillow.com/homedetails/1676-Pine-Ave-SW-Birmingham-AL-35211/1011531_zpid/,https://www.zillow.com/birmingham-al/4_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A33.74435876148481%2C%22south%22%3A33.297854325080785%2C%22east%22%3A-86.51905065625%2C%22west%22%3A-87.17823034375%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22max%22%3A250000%7D%2C%22mp%22%3A%7B%22max%22%3A1263%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A10417%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A4%7D%2C%22category%22%3A%22cat1%22%2C%22listPriceActive%22%3Atrue%2C%22mapZoom%22%3A11%2C%22usersSearchTerm%22%3A%22Birmingham%20AL%22%7D
439199896,FOR_SALE,Condo for sale,,99000,720,138,95100,132,,,sqft,1,1,"415 Skyview Dr #A, Birmingham, AL 35209",415 Skyview Dr #A,Birmingham,AL,35209,33.473934,-86.833755,Keller Williams Metro South,FALSE,,,https://photos.zillowstatic.com/fp/90dc916a99b84dba45df551108e78fe5-p_e.jpg,https://www.zillow.com/homedetails/415-Skyview-Dr-A-Birmingham-AL-35209/439199896_zpid/,https://www.zillow.com/birmingham-al/4_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A33.74435876148481%2C%22south%22%3A33.297854325080785%2C%22east%22%3A-86.51905065625%2C%22west%22%3A-87.17823034375%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22max%22%3A250000%7D%2C%22mp%22%3A%7B%22max%22%3A1263%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A10417%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A4%7D%2C%22category%22%3A%22cat1%22%2C%22listPriceActive%22%3Atrue%2C%22mapZoom%22%3A11%2C%22usersSearchTerm%22%3A%22Birmingham%20AL%22%7D
